RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.009608274910570687,0.009428075178828248,0.05290531279499089,1.1107918110967185e-06,4.892382194296667e-05,1.3883386090303647e-06,healthy
0.008706453892194684,0.009253318828497194,0.05625724931611452,5.2184093152389475e-05,5.964617665782691e-05,1.1261235225362255e-06,healthy
0.008433812068034027,0.01086156162882163,0.049525595615489526,9.452539176584436e-07,5.938764655232963e-05,1.0090223846832554e-06,healthy
0.008920406177837615,0.009522007139299772,0.05096185503703876,1.6003788475022046e-06,5.345167124603737e-05,1.3728569321790855e-06,healthy
0.008775903918399065,0.009897155279289792,0.05701882187240174,3.705798002302253e-05,5.287299993378211e-05,1.0322744938497741e-06,healthy
0.009417435262805305,0.008716487718147963,0.05897424931319368,4.5309838963881605e-05,4.726668806153795e-05,8.265433907176016e-07,healthy
0.010434324513084391,0.009599932345734606,0.05704437816000821,2.948049496831026e-05,4.784032684066433e-05,9.673368692899896e-07,healthy
0.008913055260002793,0.010419442218420748,0.05579561140259999,1.4677747877390744e-05,4.497722146965087e-05,1.0770919454614645e-06,healthy
0.008195754936735774,0.009223533059016452,0.05157670328334895,4.565497047051728e-06,5.513675830325639e-05,6.640380180335663e-07,healthy
0.007746197109440129,0.009423575218984221,0.05048137243481924,3.098108319308017e-05,7.068130620022897e-05,7.778519067979792e-07,healthy
0.00896058578007763,0.009455228402045619,0.0477556358997516,6.749697791058639e-07,6.9500137050905e-05,1.0116986563971598e-06,healthy
0.008856558892702685,0.00883763981592173,0.05125510301212901,5.015630269181058e-07,5.434271874600166e-05,1.5363465997280578e-06,healthy
0.008818235225129676,0.00883459810958955,0.05604953524560109,3.3073227964014595e-05,4.9658038085751164e-05,8.946136819233944e-07,healthy
0.008556989817515636,0.01036415157422724,0.05526087682415814,3.1752338543578706e-05,5.446291102709377e-05,1.115719791154957e-06,healthy
0.008692594943783378,0.008936676763806446,0.052020112611109226,5.972751248472436e-06,5.125025101330878e-05,9.441427947038992e-07,healthy
0.008808719967496137,0.008721250293772097,0.05509777164094471,2.9175429660610416e-05,5.397006778146189e-05,1.6174472264054374e-06,healthy
0.008668056627063402,0.011107956918158858,0.05420016312797558,1.6077116104923224e-05,5.1876708842467114e-05,1.2183435110176026e-06,healthy
0.00894685488772238,0.008824912964114829,0.05458259044285059,1.591632035971754e-05,5.106099681249075e-05,1.1984168323511103e-06,healthy
0.008491858899254114,0.009112810577138152,0.05556554579434387,3.927405431349826e-05,5.246732432086941e-05,1.2742712088292653e-06,healthy
0.00795786262830159,0.009525419373562247,0.048136387820990355,8.577029411450915e-07,6.577735537550519e-05,9.365012624237806e-07,healthy
0.007986530567643622,0.009544937107109415,0.04696470656080425,4.593569325536174e-06,7.20753417190385e-05,1.7330530074936172e-06,healthy
0.008314537683879953,0.009453198343626923,0.046608475211886394,2.7800700221107184e-07,7.005943675292883e-05,7.849240958045924e-07,healthy
0.008571345365525592,0.010823945270062547,0.054904791889656614,4.2459555232811775e-05,6.044239947753962e-05,1.4954774157708923e-06,healthy
0.008624089332057654,0.008811011933333212,0.051942322645976494,5.120608049999645e-06,5.186320412760229e-05,1.0391884904464917e-06,healthy
0.008763945131874885,0.009062572543476146,0.048246644712584476,3.8107463933669295e-07,5.849984541060704e-05,5.992040898403157e-07,healthy
0.008318875932858738,0.009251881041796924,0.04763572764782793,1.713511432592272e-05,6.707149304366949e-05,1.0015380069681168e-06,healthy
0.009283973737726953,0.009369796665565665,0.04979062985126125,2.9076399577460096e-05,7.121827016257708e-05,1.0801288824198471e-06,healthy
0.008473426305352482,0.009300392045910493,0.04889491763476049,6.587852136804533e-06,6.639080174759374e-05,1.4715770928105103e-06,healthy
